,제목,저자,출판사,출판일,가격,ISBN
65,Java for Data Science 반양장,"Reese, Richard M.^Reese, Jennifer L.",Packt Publishing,20170112.0,39000,9781785280115
66,Learning Java Lambdas 반양장 (An in-depth look at one of the most important features of modern Java),"Weston, Toby",Packt Publishing,20170331.0,15000,9781787282087
67,Advanced Java Programming,,OUP India,20150528.0,51770,9780199455508
68,Java 7 : The Complete Reference,"Schildt, Herbert",McGraw-Hill,20111202.0,49000,9780071606301
69,Java Internationalization,,O&#39;Reilly Media,20010301.0,59430,9780596000196
70,Learn JavaScript VISUALLY,,Createspace,20140718.0,53420,9781495233005
71,처음 시작하는 HTML & JavaScript,,이비컴(ebeecomm),20060227.0,13500,9788989484523
72,Java Persistence with Jpa,,Outskirts Press,20100331.0,57880,9781432755850
73,Globus Toolkit 4 (Programming Java Services),,Morgan Kaufmann,20051128.0,30000,9780123694041
74,Java 7’s Dual-Pivot Quicksort,,AV Akademikerverlag,20141209.0,98140,9783639679670
75,Alice in Action With Java,"Adams, Joel",Course Technology,20070102.0,278850,9781423900962
76,Java 7 for Absolute Beginners,"Bryant, Jay",Apress,20111221.0,64210,9781430236863
77,Developing Java Beans 반양장,"Englander, Robert",O&#39;Reilly,19970611.0,44500,9781565922891
78,Pro JavaScript Techniques,"Resig, John",Apress,20061211.0,73380,9781590597279
79,Music in Central Java 반양장,"Brinner, Benjamin Elon",Oxford USA,20070309.0,0,9780195147360
80,인터랙티브 웹 콘텐츠 제작 프로젝트 (HTML5 CSS3 JavaScript로의 코드 여행),이명희,제이펍,20130906.0,0,9788994506746
81,Getting Skilled with Java (Learn Java Programming from Scratch with Realistic Applications and Problem Solving Programmes),,LIGHTNING SOURCE UK LTD,19000101.0,51560,9789391392499
82,"Building JavaScript Games (for Phones, Tablets, and Desktop)",,Springer,20140714.0,107040,9781430265382
83,Learn JavaScript Visually,,NAI Inc.,20140718.0,49930,9780993836701
84,Scala for Java Developers,,Packt Publishing,20140428.0,77460,9781783283637
86,Java Programming(자바 프로그래밍) (꼭 알아야 하는),오정원,혜지원,20190724.0,27000,9788983799951
87,JAVA PROGRAMMING : 이클립스 기반 (이클립스 기반),홍성용,내하출판사,20080916.0,25200,9788957172018
88,모바일 웹 (상상력과 HTML5 CSS3 JavaScript로 빚는),강요천,프리렉,20120725.0,25200,9788965400295
89,Fondamenti di base di Java,,Sciencia Scripts,20200507.0,74030,9786200957924
90,Fundamentos do nucleo Java,,Sciencia Scripts,20200507.0,74030,9786200957979
91,Java from the Beginning 반양장,"Skansholm, Jan",Addison-Wesley,20210101.0,0,9780321154163
92,JavaScript(TM) Step by Step,Microsoft Press,Microsoft Press,20210101.0,52000,9780735624498
93,Mac OS X for Java Geeks 반양장,"Iverson, Will",Oreilly & Associates,20210101.0,0,9780596004002
94,알고리즘과 자료구조(자바+파이썬) (Java와 Python 예제로 익히는 알고리즘 프로그래밍),조민호,정보문화사,20180810.0,13500,9788956747880
95,Java 9 Programming Blueprints,,Packt Publishing,20170728.0,86070,9781786460196
96,Java Performance Companion,,Addison-Wesley Professional,20160507.0,71380,9780133796827
97,"New Java: Java 1.4, Java 5, and Java 6",,Lulu.com,20071001.0,51610,9781430326281
98,Learn to Program with Java,,McGraw-Hill,20020102.0,25000,9780072131895
99,Object-Oriented JavaScript,,Packt Publishing,20130731.0,55670,9781849693127
0,Learn Java With Jbuilder 6,,Apress,20020401.0,89690,9781893115989
1,Moodle JavaScript Cookbook,"Hole, Alastair",Packt Publishing,20110425.0,57070,9781849511902
2,Data Structures Using Java,"Buell, Duncan A.",Jones & Bartlett Publishers,20120101.0,285500,9781449628079
3,Java Websocket Programming,McGraw-Hill/Osborne Media,McGraw-Hill/Osborne Media,20130918.0,51420,9780071827195
4,"Object-Oriented JavaScript (Create scalable, reusable high-quality JavaScript applications and libraries)","Stefanov, Stoyan",Packt Publishing,20080724.0,68850,9781847194145
5,Coffee Love (50 Ways to Drink Your Java),"Young, Daniel",Wiley,20090309.0,26670,9780470289372
6,HTML CSS JAVASCRIPT 쉽게 배우기 (HTML과 CSS 그리고 자바스트립트를 처음 접하는 입문서),임정목,현우사,20100830.0,0,9788980813155
7,LEGO NXT JAVA NXJ 로봇 프로그래밍 (창의적 공학설계를 위한),김현^정태충^조양현,북스홀릭,20100825.0,0,9788994393117
8,Pro JMX: java management extensions (Java Management Extensions),,Apress,20040201.0,73380,9781590591017
10,Peeps at Many Lands - Java,,Barber Press,20070315.0,9370,9781406744194
12,Java Database Connectivity,,Europ Ischer Hochschulverlag Gmbh & Co. Kg,20090707.0,104860,9783941482302
13,DWR Java AJAX Applications,,Packt Publishing,20081025.0,45580,9781847192936
14,Brush-up java for Interview,,Ashutosh Shashi,20200822.0,20640,9781735222233
15,블록체인 코딩 (JavaScript와node.js로 분산형 네트워크 구축),Eroc Traub,도서출판 홍릉(홍릉과학출판사),20200120.0,20700,9791156007043
16,Cryptography and Cryptanalysis in Java (Creating and Programming Advanced Algorithms with Java SE 17 LTS and Jakarta EE 10),,APress,20220509.0,45810,9781484281048
17,HTML5와 Java Script 기반의 웹 프로그래밍 정석 (누구나 쉽게 배울 수 있는 웹 개발 학습서의 정석),이창현^조경화,혜지원,20160920.0,23400,9788983799067
18,Java Deep Learning Cookbook,,Packt Publishing,20191108.0,68850,9781788995207
19,"Core Java, Volume I: Fundamentals",,Addison-Wesley Professional,20211215.0,69000,9780137673629
20,Java 11 Cookbook - Second Edition,,Packt Publishing,20180929.0,86070,9781789132359
21,Java How to Program 8/E 반양장,Deitel,Pearson Education Asia,20090215.0,38000,9780131364837
22,Quinze ans de sejour a Java (Et dans les principales iles de l’archipel de la Sonde et des possessions neerlandaises des Indes Orientales;),,Hansebooks,20170523.0,63530,9783337117481
23,Java All-In-One for Dummies,,For Dummies,20170501.0,52420,9781119247791
24,Java EE 디자인 패턴: 아키텍처를 이해하기 위한 디자인 패턴,무라트 예네르,길벗,20170303.0,22500,9791160501285
25,Eclipse4.3ではじめるJavaプログラミング入門,쇼다 츠야노,秀和システム,20130910.0,38080,9784798038872
27,Design Patterns in Java 반양장,"Metsker, Steven John/ Wake, William C.",Addison-Wesley,20100406.0,0,9780321333025
28,Java Software Solutions 반양장,"Lewis, John/ Loftus, William",Addison-Wesley,20060228.0,0,9780321409492
29,Java Software Solutions 반양장,"Lewis, John/ Loftus, William",Addison-Wesley,20030801.0,0,9780321197191
30,"Pro Java 6 3D Game Development: Java 3d, Jogl, Jinput and Joal APIs (Java 3D, JOGL, JInput and JOAL APIs)","Davison, Andrew",Springer,20080705.0,106010,9781590598177
31,XML Development with Java 2,"Daconta, Michael C./ Saganich, Albert J./ Saganich",Sams,20000901.0,74290,9780672316531
32,Pro JavaScript for Web Apps,Apress,Apress,20120620.0,64210,9781430244615
33,Java Microarchitectures 반양장,"Narayanan, Vijaykrishnan (Edt)/ Wolczko, Mario I.",Kluwer,20020430.0,277290,9781402070341
34,"Professional Java, JDK, 6/e","Richardson, W. Clay/ Avondolio, Donald/ Schrager,",Wiley,20090629.0,0,9780471777106
36,Java Quick Syntax Reference,,Apress,20130831.0,28790,9781430262862
37,Beginning Windows Store Application Development: HTML and JavaScript Edition (HTML and JavaScript Edition),,Springer,20130831.0,57560,9781430257790
38,Core Java Professional 2014,,CreateSpace Independent Publishing Platform,20140521.0,40100,9781499643060
39,Mastering JavaFX 8 Controls,,McGraw-Hill/Osborne Media,20140707.0,45490,9780071833776
40,"Pro Java 6 3D Game Development: Java 3d, Jogl, Jinput and Joal APIs (Java 3d, Jogl, Jinput and Joal Apis)",,Apress,20141115.0,106010,9781430211860
41,Java 7: A Comprehensive Tutorial (A Comprehensive Tutorial),,Brainysoftware,20140515.0,78560,9780980839661
42,Java Web Services Unleashed,,Sams,20020401.0,74290,9780672323638
43,Quick Start Guide to Javafx,,McGraw-Hill/Osborne Media,20140401.0,59450,9780071808965
44,"Mastering Java Persistence API (JPA) (Realize Java’s Capabilities Spanning RDBMS, ORM, JDBC, Caching, Locking, Transaction Management, and JPQL)",,BPB Publications,20220312.0,56730,9789355511263
45,Learn to Code with JavaScript,,Sitepoint,20210406.0,59360,9781925836400
46,애프터스킬 자바 프로그래밍 100% 실전 가이드 세트 - 전2권 (기본은 물론 응용까지 새로운 JAVA 필독서 / 최신 JDK 11 적용),심상원,아이콕스(iCox),20190520.0,54000,9791164260539
47,애프터스킬 자바 프로그래밍 100% 실전 가이드 1 (기본은 물론 응용까지 새로운 JAVA 필독서 / 최신 JDK 11 적용),심상원,아이콕스(iCox),20190520.0,28800,9791164260546
48,애프터스킬 자바 프로그래밍 100% 실전 가이드 2 (기본은 물론 응용까지 새로운 JAVA 필독서 / 최신 JDK 11 적용),심상원,아이콕스(iCox),20190520.0,31500,9791164260553
50,"Core Java: Advanced Features, Volume 2",,Oracle Press,20220407.0,89150,9780137871070
51,"Java, the garden of the East",,Alpha Editions,20200225.0,18670,9789354002168
52,JavaScript + jQuery 입문 + 실전북 (배너부터 반응형 패럴랙스 스크롤링 웹사이트 제작까지),김규태,앤써북,20140425.0,12350,9791185553030
54,Introduction to Software Design with Java,,Springer,20220603.0,89690,9783030978983
55,Java Concurrency in Practice,,Addison-Wesley,20060531.0,89150,9780321349606
57,Test-Driven Java Development,Viktor Farcic^Alex Garcia,Packt Publishing,20160701.0,28550,9781783987429
58,Cafe Passion: A Java Romance,,Authorhouse,20130918.0,43020,9781491809259
59,"Better, Faster, Lighter Java","Tate, Bruce A./ Gehtland, Justin/ Tate, Bruce",O&#39;Reilly & Associates,20040601.0,51990,9780596006761
60,Java Software Structures 반양장,"Lewis, John/ Chase, Joseph",Addison-Wesley,20041201.0,0,9780321245847
61,Next Generation Java Testing (TestNG and Advanced Concepts),"Beust, Cedric/ Suleiman, Hani/ Goetz, Brian (FRW)",Addison-Wesley Professional,20071025.0,74320,9780321503107
62,Pro Ajax and Java Frameworks,,Apress,20060731.0,81540,9781590596777
63,Batik : Fabled Cloth of Java,"Elliott, Inger McCabe",Tuttle,20101001.0,0,9780794606688
64,Mastering Java Script Part 2,"Liska, Alan",Ddc,,0,9781562438371
65,Java Server and Servlets 반양장,"Rossbach, Peter/ Schreiber, Hendrik",Addison-Wesley,20000301.0,0,9780201674910
66,Java SE 8 for the Really Impatient,Addison-Wesley Professional,Addison-Wesley Professional,20140124.0,81470,9780321927767
67,Javafx 8: Introduction by Example (Introduction by Example),Apress,Apress,20140527.0,57100,9781430264606
68,Concurrency (State Models & Java Programs),"Magee, Jeff/ Kramer, Jeff",John Wiley & Sons,20060421.0,111380,9780470093559
69,"Java, the Garden of the East",,Trotamundas Press,20070115.0,25820,9781906393021
71,자바 프로그래밍 기초(JAVA Programming),진민,휴먼싸이언스,20161121.0,18000,9788993712780
73,Java Management Extensions 반양장,"Perry, J. Steven",O&#39;Reilly,20210101.0,0,9780596002459
75,HTML + JavaScript & CSS 실무테크닉,김은기^이진훈^김은영,성안당,20090714.0,17820,9788931550375
76,HTML5 + CSS3 + JavaScript로 배우는 웹프로그래밍 기초 (기초부터 모바일웹까지 빠르고 쉽게 배우는 웹개발 지침서),천인국,인피니티북스,20131219.0,25200,9788992649209
77,Enterprise Java Microservices,,Manning Pubns Co,20181106.0,74290,9781617294242
78,Java EE 8 Development with Eclipse,,Packt Publishing,20180629.0,103290,9781788833776
79,Java Deep Learning Essentials,Yusuke Sugomori,Packt Publishing,20160531.0,25190,9781785282195
80,Java EE 8 Application Development,,Packt Publishing,20171212.0,86070,9781788293679
81,Die Terti?rschichten auf Java,,Hansebooks,20170112.0,56640,9783743653160
82,Java Programming Applications,,Kendall Hunt Pub Co,20160426.0,179430,9781465289926
83,Walking in the Supernatural: Another Cup of Spiritual Java (Another Cup of Spiritual Java),"Johnson, Beni",Destiny Image,20150323.0,22120,9780768440775
84,스칼라로 배우는 함수형 프로그래밍 (스칼라와 Java8 개발자를 위한 궁극의 함수형 프로그래밍 지침서),폴 키우사노,제이펍,20150316.0,25200,9791185890180
85,"Algorithms in Java, Parts 1-4",,Addison-Wesley,20020723.0,86850,9780201361209
86,Java Web Services Programming,,John Wiley & Sons,20020801.0,74300,9780764549526
88,Java Programming Step-By-Step,,Ability First Limited,20120113.0,72220,9780956575821
89,"Object Oriented Software Engineering, 3/E (IE) (Using UML, Patterns, and Java)","Bruegge, Bernd",Pearson Education,20090801.0,39130,9780138152215
90,Classical and Quantum Computing: With C++ and Java Simulations (With C++ and Java Simulations),"Hardy, Yorick/ Steeb, Willi-Hans/ Steeb, W.-H",Springer,20020118.0,163100,9783764366100
91,JavaScript for Web Developers,"Zakas, Nicholas C.",Wiley,20100326.0,6000,9780470227800
92,JavaScript Bible [With CDROM],Goodman,John Wiley & Sons Inc,20101022.0,74230,9780470526910
94,Java Illuminated Intl Version,,Jones & Bartlett,20110515.0,55000,9781449620561
95,Java in Academia and Research,,Createspace,20111130.0,90310,9781463789459
96,Jasperreports: Reporting for Java Developers (Reporting for Java Developers),,Lightning Source Inc,20060730.0,77460,9781904811909
97,"Developing Java Software, 2/E",,John Wiley & Sons,20000329.0,25000,9780471606963
98,"Java Me Game Programming, 2/E",,Course Technology,20070628.0,29000,9781598633894
99,Html5 and JavaScript Projects,,Apress,20111017.0,57070,9781430240327
0,Beginning Java with Websphere,,Apress,20130930.0,85990,9781430263012
1,Selenium with Java - A Beginner’s Guide (Web Browser Automation for Testing using Selenium with Java),,BPB Publications,20220314.0,56730,9789391392680
2,"Implementing Java Web Services (JAX-WS, SCA & ESB)",전병선,와우북스,20080925.0,21600,9788996103837
3,Principes fondamentaux de Java,,Sciencia Scripts,20200507.0,74030,9786200957894
4,JAVA Programming for Beginners (The Simple Guide to Learning JAVA Programming fast!),,Ingram Publishing,20200405.0,43020,9781761033094
5,Hands-On Software Architecture with Java (Learn key architectural techniques and strategies to design efficient and elegant Java applications),,Packt Publishing,20220318.0,0,9781800207301
6,R?ckreise von Java nach Europa,,Hansebooks,20171129.0,51480,9783337359454
7,"JavaScript & jQuery 웹 프로그래밍 입문 (ECMAScript 6(ES6), jQuery 3.x 대응)",이태동,북스홀릭퍼블리싱,20170825.0,27000,9791185123929
8,Java Data Science Cookbook 반양장,Rushdi Shams,Packt Publishing,20170330.0,39000,9781787122536
9,Indonesia-Eastern Java to Bali,,Tpprince Esquire International,20160321.0,86070,9781633650015
10,Java for Dummies eLearning Kit,"Mueller, John Paul",For Dummies,20150914.0,51960,9781118098783
11,자바 프로그래밍(Java for Programmers) (200개 이상의 예제 포함),폴 J. 디텔,비팬북스,20120824.0,34200,9788994797052
12,Implementing SOA Using Java EE,"Kumar, B. V./ Narayan, Prakash/ Ng, Tony",Addison-Wesley Professional,20091223.0,79220,9780321492159
13,"Java How to Program, 10/E (IE)",,Pearson Education,20110319.0,47040,9781292018195
14,Murach’s Java Servlets and JSP (Training & Reference),Mike Murach & Associates,Mike Murach & Associates,20140609.0,73450,9781890774783
15,Principles of Computer Organization and Assembly Language (Using the Java Virtual Machine),"Juola, Patrick",Pearson,20061201.0,293600,9780131486836
16,13歲からはじめるJava iアプリゲ-ムプログラミング敎室,쇼다 츠야노,ラトルズ,20090201.0,31260,9784899772354
17,Java Applets 3rd Edition (B&w),,Elizabeth Boese,20080414.0,68780,9780615204536
18,Evolution von Java-Komponenten,,AV Akademikerverlag,20120511.0,99860,9783639408942
19,Java Design Pattern Essentials,,Ability First Limited,20100618.0,59870,9780956575807
20,Advanced Java Game Programming,,Apress,20040301.0,81540,9781590591239
21,"Intro to Java Programming, 7/E",,Prentice-Hall,,45000,9780136059660
22,Portabilitat von Java-Software,,AV Akademikerverlag,20120509.0,75760,9783639407013
23,Learn JavaFX Game and App Development: With FXGL 17,,Apress,20220826.0,73380,9781484286241
25,Java Database Best Practices 반양장,"Reese, George",Oreilly & Associates,20210101.0,0,9780596005221
27,Unhappy Returns: Java Revisited,,Lulu.com,20190806.0,19240,9780244495220
28,Crystal Clear Java: 1st Edition,,Authorhouse,20190114.0,49910,9781546271772
29,Java Deep Learning Projects 반양장 (Implement 10 real-world deep learning applications using Deeplearning4j and open source APIs),"Karim, MD Rezaul",Packt Publishing,20181129.0,49000,9781788997454
31,Java Persistence with Hibernate,Manning Publications,Manning Publications,20151108.0,97850,9781617290459
34,Beginning Programming With Java (Easy Version 2014),,CreateSpace Independent Publishing Platform,20140521.0,40100,9781499643039
35,Micro Java(tm) Game Development,,Addison-Wesley Professional,20020401.0,81720,9780672323423
36,HTML5+JavaScriptで動く電子書籍アプリを自作する本,쇼다 츠야노,自由國民社,20120401.0,48390,9784426112493
37,Building Web Services With Java,"Graham, Steve (Edt)/ Simeonov, Simeon/ Graham, Ste",Macmillan Computer,20011201.0,0,9780672321818
39,Just Java 1.2 (Java Series) 반양장,"Vander Linden, Peter",Prentice-Hall,19981201.0,0,9780130105349
40,Java Servlets Developer’s Guide,,McGraw-Hill/Osborne Media,20020221.0,90650,9780072222623
41,JavaScript : A Beginner’s Guide,,McGraw-Hill,20010301.0,44560,9780072131406
42,Java Application Architectu 반양장,"Knoernschild, Kirk",Prentice Hall,20120807.0,45190,9780321247131
45,Programming with Alice and Java,,Pearson Education,20080215.0,29000,9780321549358
47,Alice 3 in Action with Java(tm),,Cengage Learning,20140401.0,254090,9781133589181
48,Java Ee 6 Development with Netbeans 7,,Packt Publishing,20110623.0,71790,9781849512701
50,Head First Java: A Brain-Friendly Guide,,O&#39;Reilly Media,20220104.0,104010,9781491910771
51,Murach’s Java Programming (6th Edition),,"Mike Murach & Associates, Inc.",20220101.0,88420,9781943872879
52,"Java Network Programming, 3/e 반양장","Harold, Elliotte Rusty",Oreilly & Associates,20210101.0,0,9780596007218
53,Programming with Alice & Java 반양장,"Lewis, John/ Depasquale, Peter",Pearson Education Corporate,20210101.0,0,9780321512093
55,UNDERSTANDING OF HTML JAVASCRIPT,김지홍,이한출판사,20090830.0,19800,9788982416569
56,Reactive Programming with Java 9,Tejaswini Mandar Jog,Packt Publishing,20180601.0,42000,9781787124233
57,"Learning JavaScript Robotics 반양장 (Design, build, and program your own remarkable robots with JavaScript and open source hardware)",Kassandra Perch,Packt,20170317.0,19000,9781785883347
58,Introducing Javafx 8 Programming,,McGraw-Hill Education,20150630.0,51510,9780071842556
59,JavaScript Concepts: 1st Edition,,Authorhouse,20170616.0,58520,9781524694456
60,Evaluation von Java Data Objects,,Examicus Verlag,20160811.0,71440,9783867465991
61,Programming Abstractions in Java,,Pearson College Div,20160219.0,247480,9780134421186
62,Java EE 7 Web Application Development,,Packt Publishing,20150930.0,103290,9781782176640
63,OpenCV Computer Vision with Java (Create Multiplatform Computer Vision Desktop and Web Applications Using the Combination of Opencv and Java),,Packt Publishing,20150621.0,57560,9781783283972
64,Java Programming 24-Hour Trainer,,Wrox Press,20150417.0,66800,9781118951453
65,Maximum Lego Ev3: Building Robots with Java Brains (Building Robots With Java Brains),,Independent Pub Group,20140922.0,42350,9780986832291
66,Beginning Cryptography with Java,,Wrox Press,20050805.0,59360,9780764596339
67,Beginning Java Google App Engine,"Roche, Kyle",Springer-Verlag New York Inc,20091201.0,64730,9781430225539
68,Supercharged JavaScript Graphics,"Cecco, Raffaele",O&#39;Reilly Media,20110729.0,52510,9781449393632
69,"The Java EE 7 Tutorial, Volume 1",Addison-Wesley Professional,Addison-Wesley Professional,20140506.0,74290,9780321994929
70,Eclipse Web Tools Platform: Developing Java Web Applications (Developing Java Web Applications),"Dai, Naci",Addison-Wesley Professional,20070525.0,89150,9780321396853
71,Java 2 Core Language Little Black Book,"Trottier, Alain/ Williams, Al (EDT)/ Williams, Al",Paraglyph Press,20020901.0,44560,9781932111668
72,"Pro Android Web Game Apps: Using Html5, Css3 and JavaScript (Using HTML5, CSS3 and JavaScript)","Bura, Juriy",Apress,20121031.0,64210,9781430238195
73,Java Programming 24-Hour Trainer,Fain,John Wiley & Sons Inc,20110215.0,0,9780470889640
74,Amazon Cloud Computing with Java,,Lulu.com,20100111.0,51650,9780557255276
76,Learn to Program with JavaScript,,Lulu Press,20060826.0,68850,9781847289995
77,Programming for Everyone in Java,,Springer-Verlag Telos,19990501.0,130480,9780387986838
78,"State and Statecraft in Old Java (A Study of the Later Mataram Period, 16th to 19th Century)",,Equinox Publishing,20090901.0,51560,9786028397438
79,"Object First with Java, 4/e, 4/E",,Prentice-Hall,,39000,9780135045879
80,JavaScript 2.0: The Complete Reference,,Osborne/McGraw-Hill,20040701.0,74290,9780072253573
81,Introduction to Java Programming,,Pearson Higher Education,20131101.0,39000,9781292041506
83,Payara Micro Revealed (Cloud-Native Application Development with Java),,APress,20220507.0,73320,9781484281604
84,JavaScript Programming for Beginners (How to Learn JavaScript in Less Than a Week. The Ultimate Step-by-Step Complete Course from Novice to Advanced Programmer),,Cristina Cafagno,20210719.0,49910,9781803668123
85,Java to Kotlin: A Refactoring Guidebook,,O&#39;Reilly Media,20211116.0,89150,9781492082279
86,Understanding of Java Programming (자바프로그래밍의 이해),,이한출판사,20090801.0,22000,9788982416545
87,Fundamental Networking in Java 반양장,"Pitt, Esdomd",Springer,20210101.0,0,9781846280306
88,"Domain-Driven Design with Java - A Practitioner’s Guide (Create simple, elegant, and valuable software solutions for complex business problems)",,Packt Publishing Limited,20220819.0,56780,9781800560734
90,Cloud-Native Applications in Java (Build microservice-based cloud-native applications that dynamically scale),Ajay Mahajan,Packt Publishing,20181002.0,44100,9781787124349
91,Hands-On Robotics with JavaScript (Build robotic projects using Johnny-Five and control hardware with JavaScript and Raspberry Pi),Kassandra Perch,Packt,20181201.0,20580,9781789342055
92,Mastering Java 11 -Second Edition,,Packt Publishing,20180928.0,62620,9781789137613
93,Electronではじめるアプリ開發 (JavaScript/HTML/CSSでデスクトップアプリを作ろう),노구치 마사토^쿠라미 요스케,技術評論社,20170328.0,35190,9784774188195
94,The Kenpeitai in Java and Sumatra,,Equinox Publishing (Indonesia),20100118.0,51560,9786028397100
95,Graphic Java 2: Mastering the Jfc (Digital Carrier),"Geary, David",Prentice Hall,19990301.0,104010,9780130796677
96,Java Servlet and Jsp Cookbook 반양장,"Perry, Bruce W.",Oreilly & Associates,20040101.0,0,9780596005726
97,Jax: Java APIs for XML Kick Start (Kick Start),,Sams,20021001.0,51990,9780672324345
98,Java Web Programming with Eclipse,"Turner Phd, David A.",Createspace,20101114.0,20860,9781453881590
0,Java Programming With Oracle Jdbc,"Bales, Donald K.",O&#39;Reilly,20011201.0,0,9780596000882
1,인터넷 프로그래밍 입문: HTML CSS JavaScript (IT COOKBOOK),주성례,한빛아카데미,20140128.0,0,9788998756895
2,JavaScript for Absolute Beginners,,Springer-Verlag New York Inc,20101130.0,65230,9781430272199
3,Wireless Java for Symbian Devices,,John Wiley & Sons,20010901.0,182430,9780471486848
4,"JAVA LOST, A Child Imprisoned III (Part III, Aftermath and Part IV, On to a New Country)",,FriesenPress,20130109.0,67120,9781460207796
5,Distributed Programming With Java,,Manning Publications,19990901.0,49000,9781884777653
6,COBOL Programmers Swing with Java,,Cambridge University Press,20050131.0,117430,9780521546843
7,JavaScript Programmer’s Reference,,Apress,20130327.0,64640,9781430246299
8,jQuery and JavaScript in 24 Hours,,Sams,20130701.0,45600,9780672337345
9,Java EE Development with NetBeans (Develop Professional Enterprise Java Ee Applications Quickly and Easily With This Popular Ide),,Packt Publishing,20081030.0,56980,9781847195463
10,The Great Cultures of the Isle of Java,,Legare Street Press,20210909.0,24010,9781014685667
11,다양한 예제로 학습하는 데이터 구조와 알고리즘 for Java (문제 해결법부터 개선법까지),나라심하 카루만치,인사이트,20140222.0,35100,9788966260591
12,Mastering AspectJ: Aspect-Oriented Programming in Java 반양장 (Aspect-Oriented Programming in Java),"Gradecki, Joe/ Lesiecki, Nicholas/ Gradecki, Josep",Wiley,20210101.0,66870,9780471431046
13,Java Web Services in a Nutshell 반양장,"Topley, Kim",O&#39;Reilly,20210101.0,59360,9780596003999
14,Java Persistence With Hibernate 반양장,"Bauer, Christian/ King, Gavin",Oreilly & Associates,20210101.0,0,9781932394887
15,"Mastering CodingBat (Java), Vol. 2 (Intermediate A)",,Black Swallowtail Publishing,20190429.0,25800,9783942017114
16,Hands-On Design Patterns with Java,,Packt Publishing,20190426.0,68850,9781789809770
17,Developing Middleware in Java EE 8,,Packt Publishing,20180529.0,77460,9781788391078
19,Java: Today’s Programming Language,,Joslyn A. Smith,20160722.0,175620,9780997817218
20,Test-driven JavaScript Development,,Packt Publishing,20151221.0,68850,9781782174929
23,Test-Driven JavaScript Development,"Johansen, Christian",Addison-Wesley Professional,20100909.0,78000,9780321683915
24,Learn Java for Android Development,,Apress,20101031.0,65230,9781430231561
25,Learn Java for Android Development,,Apress,20130220.0,99920,9781430257226
26,Pro JavaScript Design Patterns 반양장,,Springer,20080311.0,114160,9781590599082
27,The Definitive Guide to Java Swing,"Zukowski, John",Apress,20050613.0,130480,9781590594476
28,Pro JPA 2: Mastering the Java Persistence API (Mastering the Java Persistence Api),"Keith, Mike/ Schincariol, Merrick",Apress,20090601.0,114160,9781430219569
29,Intelligence Unleashed : Creating Lego Nxt Robots with Java 반양장 (Creating Lego Nxt Robots with Java),"Bagnall, Brian",Variant Press,20110101.0,15000,9780986832208
30,Java Enterprise Best Practices 반양장,"O&#39;Reilly Java Authors/ Eckstein, Robert (EDT)",Oreilly & Associates,20021201.0,0,9780596003845
31,Programming the Internet With Java,,Prentice Hall,19970401.0,68810,9780201175493
32,Java How to Program (Late Objects) (Late Objects Version),,Prentice Hall,20140314.0,247300,9780132575652
33,"Java Tools for Extreme Programming (Mastering Open Source Tools Including Ant, JUnit, and Cactus)",,John Wiley & Sons,20011201.0,59430,9780471207085
34,CoffeeScript (Accelerated JavaScript Development),,Pragmatic Bookshelf,20110803.0,37750,9781934356784
35,Hi Coding with Scratch & JavaScript (Absolute Beginner’s Guide),김충석,앤아이컴즈,20170301.0,25000,9791187234043
36,Cocos2D JavaScript를 이용한 HTML5 게임 개발,박현천,위키북스,20120718.0,18000,9788992939058
37,새롭게 시작하는 자바 프로그래밍(Java Programming) (개정판),이우진,글로벌,20170224.0,18000,9788955026917
39,Mastering Java Machine Learning 반양장,"Kamath, Dr. Uday",Packt Publishing,20170630.0,47000,9781785880513
40,Mastering Java for Data Science 반양장,Alexey Grigorev,Packt Publishing,20170428.0,39000,9781782174271
41,JavaScript Cookbook: Programming the Web,,O&#39;Reilly Media,20210907.0,104010,9781492055754
42,Introduction to Programming in Java,Robert Sedgewick^Kevin Wayne,Pearson,20170201.0,41160,9781292025568
43,Mastering Microservices with Java 9,,Packt Publishing,20171208.0,77460,9781787281448
44,Modular Programming with JavaScript,,Packt Publishing,20160722.0,77460,9781785880650
45,Java Card: Sviluppo Di Applicazioni,,Edizioni Accademiche Italiane,20150402.0,92970,9783639770537
46,Programming JavaScript Applications,"Elliott, Eric",O&#39;Reilly Media,20140720.0,59430,9781491950296
47,Groovy Programming (An Introduction for Java Developers),"Barclay, Kenneth/ Savage, John",Morgan Kaufmann,20061208.0,39000,9780123725073
48,Windows8プログラミングバイブル (Windowsストアアプリ&HTML5/CSS/JavaScript編),,ソシム,20121122.0,39130,9784883378425
49,Jboss Seam: Simplicity and Power Beyond Java Ee (Simplicity and Power Beyond Java EE),"Yuan, Michael/ Heute, Thomas",Prentice Hall,20070420.0,66860,9780131347960
50,Java Studio Creator Field Guide 반양장,"Anderson, Gail/ Anderson, Paul",Prentice-Hall,20040628.0,24000,9780131491687
51,Complete Java 2 Training Course 반양장,"Deitel, Harvey M./ Deitel, Paul J.",Prentice-Hall,20030501.0,0,9780131017665
52,Java Programming Interviews Exposed,,John Wiley & Sons Inc,20140207.0,59360,9781118722862
53,Restlet in Action: Developing RESTful Web APIs in Java (Developing RESTful Web APIs in Java),,Manning Publications,20121005.0,65470,9781935182344
